territoire_id,indicateur,valeur
166,Population sédentaire active occupée (15+),3279.0
166,Mode de transport (%) - À pieds,63.3
166,Mode de transport (%) - Motocycle/ Bicyclette,1.2
166,Mode de transport (%) - Voiture privée,6.5
166,Mode de transport (%) - Bus,0.5
166,Mode de transport (%) - Taxi,4.7
166,Mode de transport (%) - Transport de l'employeur / Etablissement,1.4
166,Mode de transport (%) - Train,0.0
166,Mode de transport (%) - Tram,0.0
166,Mode de transport (%) - Transport informel,6.0
166,Mode de transport (%) - Animaux,4.1
166,Mode de transport (%) - Autre,0.5
166,Mode de transport (%) - Ne se déplace pas,11.8
167,Population sédentaire active occupée (15+),2075.0
167,Mode de transport (%) - À pieds,36.8
167,Mode de transport (%) - Motocycle/ Bicyclette,2.6
167,Mode de transport (%) - Voiture privée,3.2
167,Mode de transport (%) - Bus,4.0
167,Mode de transport (%) - Taxi,7.6
167,Mode de transport (%) - Transport de l'employeur / Etablissement,3.3
167,Mode de transport (%) - Train,0.0
167,Mode de transport (%) - Tram,0.0
167,Mode de transport (%) - Transport informel,24.5
167,Mode de transport (%) - Animaux,12.1
167,Mode de transport (%) - Autre,1.5
167,Mode de transport (%) - Ne se déplace pas,4.5
168,Population sédentaire active occupée (15+),1106.0
168,Mode de transport (%) - À pieds,59.4
168,Mode de transport (%) - Motocycle/ Bicyclette,3.3
168,Mode de transport (%) - Voiture privée,11.5
168,Mode de transport (%) - Bus,2.3
168,Mode de transport (%) - Taxi,8.0
168,Mode de transport (%) - Transport de l'employeur / Etablissement,1.9
168,Mode de transport (%) - Train,0.0
168,Mode de transport (%) - Tram,0.0
168,Mode de transport (%) - Transport informel,4.4
168,Mode de transport (%) - Animaux,0.8
168,Mode de transport (%) - Autre,0.0
168,Mode de transport (%) - Ne se déplace pas,8.5
169,Population sédentaire active occupée (15+),1199.0
169,Mode de transport (%) - À pieds,37.6
169,Mode de transport (%) - Motocycle/ Bicyclette,4.6
169,Mode de transport (%) - Voiture privée,8.3
169,Mode de transport (%) - Bus,2.1
169,Mode de transport (%) - Taxi,2.4
169,Mode de transport (%) - Transport de l'employeur / Etablissement,4.0
169,Mode de transport (%) - Train,0.0
169,Mode de transport (%) - Tram,0.0
169,Mode de transport (%) - Transport informel,11.9
169,Mode de transport (%) - Animaux,2.2
169,Mode de transport (%) - Autre,3.0
169,Mode de transport (%) - Ne se déplace pas,23.8
170,Population sédentaire active occupée (15+),2318.0
170,Mode de transport (%) - À pieds,61.1
170,Mode de transport (%) - Motocycle/ Bicyclette,1.3
170,Mode de transport (%) - Voiture privée,1.9
170,Mode de transport (%) - Bus,3.3
170,Mode de transport (%) - Taxi,4.0
170,Mode de transport (%) - Transport de l'employeur / Etablissement,1.8
170,Mode de transport (%) - Train,0.0
170,Mode de transport (%) - Tram,0.0
170,Mode de transport (%) - Transport informel,3.9
170,Mode de transport (%) - Animaux,9.4
170,Mode de transport (%) - Autre,0.5
170,Mode de transport (%) - Ne se déplace pas,12.9
171,Population sédentaire active occupée (15+),3136.0
171,Mode de transport (%) - À pieds,56.3
171,Mode de transport (%) - Motocycle/ Bicyclette,2.5
171,Mode de transport (%) - Voiture privée,9.1
171,Mode de transport (%) - Bus,0.4
171,Mode de transport (%) - Taxi,5.5
171,Mode de transport (%) - Transport de l'employeur / Etablissement,2.4
171,Mode de transport (%) - Train,0.0
171,Mode de transport (%) - Tram,0.0
171,Mode de transport (%) - Transport informel,13.4
171,Mode de transport (%) - Animaux,0.5
171,Mode de transport (%) - Autre,1.4
171,Mode de transport (%) - Ne se déplace pas,8.4
172,Population sédentaire active occupée (15+),1256.0
172,Mode de transport (%) - À pieds,52.6
172,Mode de transport (%) - Motocycle/ Bicyclette,2.3
172,Mode de transport (%) - Voiture privée,6.4
172,Mode de transport (%) - Bus,0.9
172,Mode de transport (%) - Taxi,3.6
172,Mode de transport (%) - Transport de l'employeur / Etablissement,3.5
172,Mode de transport (%) - Train,0.0
172,Mode de transport (%) - Tram,0.0
172,Mode de transport (%) - Transport informel,14.2
172,Mode de transport (%) - Animaux,4.5
172,Mode de transport (%) - Autre,5.3
172,Mode de transport (%) - Ne se déplace pas,6.8
173,Population sédentaire active occupée (15+),1126.0
173,Mode de transport (%) - À pieds,59.7
173,Mode de transport (%) - Motocycle/ Bicyclette,1.1
173,Mode de transport (%) - Voiture privée,3.6
173,Mode de transport (%) - Bus,1.6
173,Mode de transport (%) - Taxi,8.4
173,Mode de transport (%) - Transport de l'employeur / Etablissement,5.1
173,Mode de transport (%) - Train,0.0
173,Mode de transport (%) - Tram,0.0
173,Mode de transport (%) - Transport informel,1.9
173,Mode de transport (%) - Animaux,6.1
173,Mode de transport (%) - Autre,0.8
173,Mode de transport (%) - Ne se déplace pas,11.8
174,Population sédentaire active occupée (15+),1615.0
174,Mode de transport (%) - À pieds,76.7
174,Mode de transport (%) - Motocycle/ Bicyclette,0.5
174,Mode de transport (%) - Voiture privée,3.3
174,Mode de transport (%) - Bus,0.3
174,Mode de transport (%) - Taxi,2.6
174,Mode de transport (%) - Transport de l'employeur / Etablissement,1.3
174,Mode de transport (%) - Train,0.0
174,Mode de transport (%) - Tram,0.0
174,Mode de transport (%) - Transport informel,2.0
174,Mode de transport (%) - Animaux,6.8
174,Mode de transport (%) - Autre,0.0
174,Mode de transport (%) - Ne se déplace pas,6.5
175,Population sédentaire active occupée (15+),2406.0
175,Mode de transport (%) - À pieds,53.1
175,Mode de transport (%) - Motocycle/ Bicyclette,1.5
175,Mode de transport (%) - Voiture privée,2.8
175,Mode de transport (%) - Bus,0.5
175,Mode de transport (%) - Taxi,2.6
175,Mode de transport (%) - Transport de l'employeur / Etablissement,4.2
175,Mode de transport (%) - Train,0.0
175,Mode de transport (%) - Tram,0.0
175,Mode de transport (%) - Transport informel,1.9
175,Mode de transport (%) - Animaux,29.5
175,Mode de transport (%) - Autre,0.2
175,Mode de transport (%) - Ne se déplace pas,3.5
176,Population sédentaire active occupée (15+),2092.0
176,Mode de transport (%) - À pieds,73.2
176,Mode de transport (%) - Motocycle/ Bicyclette,0.9
176,Mode de transport (%) - Voiture privée,3.1
176,Mode de transport (%) - Bus,0.4
176,Mode de transport (%) - Taxi,0.6
176,Mode de transport (%) - Transport de l'employeur / Etablissement,1.5
176,Mode de transport (%) - Train,0.0
176,Mode de transport (%) - Tram,0.0
176,Mode de transport (%) - Transport informel,3.2
176,Mode de transport (%) - Animaux,4.4
176,Mode de transport (%) - Autre,0.0
176,Mode de transport (%) - Ne se déplace pas,12.7
177,Population sédentaire active occupée (15+),2568.0
177,Mode de transport (%) - À pieds,65.0
177,Mode de transport (%) - Motocycle/ Bicyclette,0.6
177,Mode de transport (%) - Voiture privée,3.8
177,Mode de transport (%) - Bus,0.2
177,Mode de transport (%) - Taxi,4.0
177,Mode de transport (%) - Transport de l'employeur / Etablissement,3.3
177,Mode de transport (%) - Train,0.0
177,Mode de transport (%) - Tram,0.0
177,Mode de transport (%) - Transport informel,1.8
177,Mode de transport (%) - Animaux,12.0
177,Mode de transport (%) - Autre,0.9
177,Mode de transport (%) - Ne se déplace pas,8.4
178,Population sédentaire active occupée (15+),2633.0
178,Mode de transport (%) - À pieds,78.5
178,Mode de transport (%) - Motocycle/ Bicyclette,1.0
178,Mode de transport (%) - Voiture privée,3.2
178,Mode de transport (%) - Bus,0.4
178,Mode de transport (%) - Taxi,1.2
178,Mode de transport (%) - Transport de l'employeur / Etablissement,0.2
178,Mode de transport (%) - Train,0.2
178,Mode de transport (%) - Tram,0.0
178,Mode de transport (%) - Transport informel,1.2
178,Mode de transport (%) - Animaux,8.2
178,Mode de transport (%) - Autre,0.5
178,Mode de transport (%) - Ne se déplace pas,5.4
179,Population sédentaire active occupée (15+),5337.0
179,Mode de transport (%) - À pieds,70.6
179,Mode de transport (%) - Motocycle/ Bicyclette,0.7
179,Mode de transport (%) - Voiture privée,3.0
179,Mode de transport (%) - Bus,0.1
179,Mode de transport (%) - Taxi,0.8
179,Mode de transport (%) - Transport de l'employeur / Etablissement,1.6
179,Mode de transport (%) - Train,0.0
179,Mode de transport (%) - Tram,0.0
179,Mode de transport (%) - Transport informel,3.4
179,Mode de transport (%) - Animaux,9.8
179,Mode de transport (%) - Autre,1.6
179,Mode de transport (%) - Ne se déplace pas,8.4
