territoire_id,indicateur,valeur,indicateur_id
64,Mode de transport (%) - Tram,0.0,508
64,Mode de transport (%) - Transport informel,5.3,509
64,Mode de transport (%) - Animaux,0.6,510
64,Mode de transport (%) - Autre,0.2,511
64,Mode de transport (%) - Ne se déplace pas,3.0,512
65,Population sédentaire active occupée (15+),4099.0,500
65,Mode de transport (%) - À pieds,85.9,501
65,Mode de transport (%) - Motocycle/ Bicyclette,0.3,502
65,Mode de transport (%) - Voiture privée,0.4,503
65,Mode de transport (%) - Bus,1.2,504
65,Mode de transport (%) - Taxi,1.8,505
65,Mode de transport (%) - Transport de l'employeur / Etablissement,1.1,506
65,Mode de transport (%) - Train,0.0,507
65,Mode de transport (%) - Tram,0.0,508
65,Mode de transport (%) - Transport informel,4.5,509
65,Mode de transport (%) - Animaux,0.3,510
65,Mode de transport (%) - Autre,0.0,511
65,Mode de transport (%) - Ne se déplace pas,4.4,512
66,Population sédentaire active occupée (15+),2105.0,500
66,Mode de transport (%) - À pieds,85.7,501
66,Mode de transport (%) - Motocycle/ Bicyclette,0.5,502
66,Mode de transport (%) - Voiture privée,0.3,503
66,Mode de transport (%) - Bus,1.2,504
66,Mode de transport (%) - Taxi,0.7,505
66,Mode de transport (%) - Transport de l'employeur / Etablissement,0.1,506
66,Mode de transport (%) - Train,0.0,507
66,Mode de transport (%) - Tram,0.0,508
66,Mode de transport (%) - Transport informel,1.1,509
66,Mode de transport (%) - Animaux,0.6,510
66,Mode de transport (%) - Autre,0.0,511
66,Mode de transport (%) - Ne se déplace pas,9.7,512
67,Population sédentaire active occupée (15+),2244.0,500
67,Mode de transport (%) - À pieds,35.0,501
67,Mode de transport (%) - Motocycle/ Bicyclette,2.7,502
67,Mode de transport (%) - Voiture privée,9.2,503
67,Mode de transport (%) - Bus,18.2,504
67,Mode de transport (%) - Taxi,10.5,505
67,Mode de transport (%) - Transport de l'employeur / Etablissement,6.1,506
67,Mode de transport (%) - Train,0.1,507
67,Mode de transport (%) - Tram,0.0,508
67,Mode de transport (%) - Transport informel,9.2,509
67,Mode de transport (%) - Animaux,0.0,510
